uga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1747,4000,5000,30000,56358,126913,283520,393310,776169,1165035,1315300,2008818,4195278,8554864,9383734,12828264,16356387,18068648,20365941,20220273,0,0,16696992,22838486,24948878,24472033,NA
ukr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,30000,57200,115500,216567,818524,2224600,3692700,6498423,13735000,30013500,49076239,55240400,55681476,54942815,53928830,59343693,62458800,61170229,60720073,65,5000,55576481,56717856,55714733,53933592,54842940
ury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1712,39904,78601,99235,151341,319131,410787,519991,513528,497530,599768,1154923,2330011,3004323,3507816,4111560,4437158,4995459,5267947,5497094,5165474,4969,6825,4757425,5116736,5097569,5170624,4779787
usa,0,0,0,0,0,0,0,0,0,NA,NA,NA,91600,340213,681825,1230855,2069441,3508944,5283055,7557148,11032753,33785661,44042992,55312293,69209321,86047003,109478031,128500000,141800000,160637000,184819000,203700000,229600000,249300000,261300000,274283000,285118000,304838000,310698000,355500000,382307000,16009461,24134421,297404000,396000000,400000000,422000000,NA
uzb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3731,9510,17232,26826,40389,53128,128012,186900,320815,544100,720000,2530365,5691458,12375274,16417914,20952000,20274090,21500000,21639200,21783300,500,902,25441789,23265389,24265460,23226156,33380000
vct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,70,215,280,346,750,1420,2361,7492,9982,62911,72000,70620,87634,110491,130098,121114,131791,126992,125378,115017,113371,83,150,131809,112649,115844,105875,102700
ven,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,3685,7422,16600,78560,403800,581700,1071900,2009757,3784735,5447172,6472584,6541894,7015121,8420980,12495721,18789466,23820133,27414377,28123570,27880132,30569073,30896079,30528022,29093517,182600,319000,28781999,27600893,24493687,20731169,16558617
vgb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,1200,NA,NA,NA,NA,NA,8000,NA,NA,NA,NA,20700,23000,47031,47524,48703,53406,54764,57195,NA,NA,46597,39689,44043,39954,NA
vir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,16000,25000,30000,35000,41000,45150,49300,64200,80300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vnm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,23500,68910,160457,222700,328671,788559,1251195,1902388,2742000,4960000,9593200,18892480,45024048,74872310,98223980,111570201,131673724,123735557,136148124,120324052,4060,12500,127318045,120600235,120016181,140639140,136230406
vut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,154,207,220,300,365,350,4900,7800,10504,12692,15000,26000,36000,131682,169935,146084,127244,156051,174818,0,64,136956,218603,228016,251428,265219
wsm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,1480,2432,2500,2500,2700,10500,16000,24000,45500,86000,NA,NA,90000,100302,99887,106524,120517,0,0,NA,151008,124211,NA,NA
yem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,8250,8810,12245,16146,27677,32042,147837,486667,675162,1476000,2277559,2977781,4349000,6445000,8313000,11085000,13900000,16844700,17100000,15021953,5170,8191,11668000,16433055,15357868,15297789,NA
zaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3980,5680,7100,12510,535000,953000,1836000,3337000,5188000,8339000,10787000,13702000,16860000,20839000,33959958,39662000,42300000,45000000,46436000,50372000,68394000,76865278,79280731,87999492,40000,340000,64000000,82412880,88497610,92427958,96972459
zmb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547,2721,4550,8260,28190,98853,121200,139092,241000,464354,949559,1663328,2639026,3539003,4406682,5446991,10524676,10395801,10114867,11557725,0,0,8164553,12017034,13438539,15470270,17220607
zwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5734,19000,174000,266441,314002,338779,363651,425745,647110,849146,1225654,1654721,3991000,7700000,12613935,13633167,11798652,12757410,0,0,9200000,12878926,14092104,12908992,13195902
